,Time,Velocity,Acceleration
226499,118.8,2.38366,-0.0666303
226601,118.89999999999999,2.37728,-0.0637629
226703,118.99999999999999,2.37121,-0.0607314
226805,119.10000000000001,2.36546,-0.0575449
226907,119.2,2.36003,-0.0542123
227009,119.3,2.35496,-0.0507427
227111,119.39999999999999,2.35025,-0.0471449
227213,119.49999999999999,2.3459,-0.043428
227315,119.60000000000001,2.34194,-0.0396008
227417,119.7,2.33838,-0.0356721
227519,119.8,2.33521,-0.0316505
227621,119.89999999999999,2.33246,-0.0275446
227723,119.99999999999999,2.33012,-0.0233628
227825,120.10000000000001,2.32821,-0.0191133
227927,120.2,2.32673,-0.0148041
228029,120.3,2.32568,-0.0104431
228131,120.39999999999999,2.32508,-0.00603793
228233,120.49999999999999,2.32492,-0.00159604
228335,120.60000000000001,2.32521,0.00287537
228437,120.7,2.32594,0.00736931
228539,120.8,2.32713,0.011879
228641,120.89999999999999,2.32877,0.0163981
228743,120.99999999999999,2.33086,0.0209201
228845,121.10000000000001,2.33341,0.0254391
228947,121.2,2.3364,0.0299494
229049,121.3,2.33985,0.0344454
229151,121.39999999999999,2.34374,0.0389218
229253,121.49999999999999,2.34808,0.0433737
229355,121.60000000000001,2.35286,0.0477963
229457,121.7,2.35808,0.052185
229559,121.8,2.36373,0.0565357
229661,121.89999999999999,2.36981,0.0608442
229763,121.99999999999999,2.37632,0.0651068
229865,122.10000000000001,2.38326,0.0693199
229967,122.2,2.3906,0.0734803
230069,122.3,2.39836,0.0775849
230171,122.39999999999999,2.40653,0.0816307
230273,122.49999999999999,2.41509,0.0856151
230375,122.60000000000001,2.42404,0.0895358
230477,122.7,2.43338,0.0933905
230579,122.8,2.4431,0.0971771
230681,122.89999999999999,2.45319,0.100894
230783,122.99999999999999,2.46364,0.104539
230885,123.10000000000001,2.47445,0.108112
230987,123.2,2.48561,0.11161
231089,123.3,2.49712,0.115034
231191,123.39999999999999,2.50895,0.118381
231293,123.49999999999999,2.52112,0.121651
231395,123.60000000000001,2.5336,0.124845
231497,123.7,2.5464,0.12796
231599,123.8,2.5595,0.130998
231701,123.89999999999999,2.5729,0.133957
231803,123.99999999999999,2.58658,0.136838
231905,124.10000000000001,2.60054,0.139642
232007,124.2,2.61478,0.142368
232109,124.3,2.62928,0.145017
232211,124.39999999999999,2.64404,0.14759
232313,124.49999999999999,2.65905,0.150086
232415,124.60000000000001,2.6743,0.152508
232517,124.7,2.68979,0.154856
232619,124.8,2.7055,0.15713
232721,124.89999999999999,2.72143,0.159333
232823,124.99999999999999,2.73758,0.161465
232925,125.10000000000001,2.75393,0.163527
233027,125.2,2.77048,0.165521
233129,125.3,2.78723,0.167449
233231,125.39999999999999,2.80416,0.169312
233333,125.49999999999999,2.82127,0.171111
233435,125.60000000000001,2.83856,0.172849
233537,125.7,2.85601,0.174527
233639,125.8,2.87362,0.176147
233741,125.89999999999999,2.89139,0.17771
233843,125.99999999999999,2.90932,0.179219
233945,126.10000000000001,2.92738,0.180676
234047,126.2,2.94559,0.182083
234149,126.3,2.96394,0.183442
234251,126.39999999999999,2.98241,0.184754
234353,126.49999999999999,3.00101,0.186023
234455,126.60000000000001,3.01974,0.18725
234557,126.7,3.03858,0.188438
234659,126.8,3.05754,0.189588
234761,126.89999999999999,3.07661,0.190704
234863,126.99999999999999,3.09579,0.191786
234965,127.10000000000001,3.11507,0.192839
235067,127.2,3.13446,0.193863
235169,127.3,3.15395,0.194861
235271,127.39999999999999,3.17353,0.195836
235373,127.49999999999999,3.19321,0.196789
235475,127.60000000000001,3.21298,0.197723
235577,127.7,3.23285,0.19864
235679,127.8,3.2528,0.199543
235781,127.89999999999999,3.27284,0.200434
235883,127.99999999999999,3.29298,0.201314
235985,128.10000000000002,3.31319,0.202187
236087,128.2,3.3335,0.203053
236189,128.3,3.35389,0.203916
236291,128.39999999999998,3.37437,0.204777
236393,128.5,3.39493,0.205639
236495,128.60000000000002,3.41558,0.206503
236597,128.7,3.43632,0.207371
236699,128.8,3.45714,0.208245
236801,128.89999999999998,3.47806,0.209128
236903,129.0,3.49906,0.21002
237005,129.10000000000002,3.52015,0.210924
237107,129.2,3.54134,0.211841
237209,129.3,3.56261,0.212774
237311,129.39999999999998,3.58399,0.213722
237413,129.5,3.60545,0.214689
237515,129.60000000000002,3.62702,0.215675
237617,129.7,3.64869,0.216681
237719,129.8,3.67046,0.21771
237821,129.89999999999998,3.69234,0.218762
237923,130.0,3.71432,0.219839
238025,130.10000000000002,3.73641,0.220941
238127,130.2,3.75862,0.222069
238229,130.3,3.78094,0.223226
238331,130.39999999999998,3.80339,0.22441
238433,130.5,3.82595,0.225624
238535,130.60000000000002,3.84863,0.226868
238637,130.7,3.87145,0.228143
238739,130.8,3.89439,0.229449
238841,130.89999999999998,3.91747,0.230787
238943,131.0,3.94069,0.232157
239045,131.10000000000002,3.96404,0.23356
239147,131.2,3.98754,0.234996
239249,131.3,4.01119,0.236466
239351,131.39999999999998,4.03499,0.237969
239453,131.5,4.05894,0.239506
239555,131.60000000000002,4.08305,0.241077
239657,131.7,4.10731,0.242681
239759,131.8,4.13175,0.24432
239861,131.89999999999998,4.15634,0.245992
239963,132.0,4.18111,0.247698
240065,132.10000000000002,4.20606,0.249437
240167,132.2,4.23118,0.251209
240269,132.3,4.25648,0.253015
240371,132.39999999999998,4.28197,0.254853
240473,132.5,4.30764,0.256723
240575,132.60000000000002,4.3335,0.258624
240677,132.7,4.35956,0.260558
240779,132.8,4.38581,0.262521
240881,132.89999999999998,4.41226,0.264516
240983,133.0,4.43891,0.266539
241085,133.10000000000002,4.46577,0.268592
241187,133.2,4.49284,0.270673
241289,133.3,4.52012,0.272782
241391,133.39999999999998,4.54761,0.274918
241493,133.5,4.57532,0.27708
241595,133.60000000000002,4.60325,0.279268
241697,133.7,4.63139,0.28148
241799,133.8,4.65976,0.283717
241901,133.89999999999998,4.68836,0.285976
242003,134.0,4.71719,0.288258
242105,134.10000000000002,4.74624,0.290561
242207,134.2,4.77553,0.292885
242309,134.3,4.80506,0.295229
242411,134.39999999999998,4.83482,0.297592
242513,134.5,4.86481,0.299972
242615,134.60000000000002,4.89505,0.30237
242717,134.7,4.92553,0.304784
242819,134.8,4.95625,0.307213
242921,134.89999999999998,4.98721,0.309657
243023,135.0,5.01843,0.312115
243125,135.10000000000002,5.04988,0.314585
243227,135.2,5.08159,0.317066
243329,135.3,5.11355,0.319559
243431,135.39999999999998,5.14575,0.322062
243533,135.5,5.17821,0.324573
243635,135.60000000000002,5.21092,0.327093
243737,135.7,5.24388,0.32962
243839,135.8,5.2771,0.332154
243941,135.89999999999998,5.31057,0.334694
244043,136.0,5.34429,0.337238
244145,136.10000000000002,5.37827,0.339786
244247,136.2,5.4125,0.342337
244349,136.3,5.44699,0.34489
244451,136.39999999999998,5.48174,0.347445
244553,136.5,5.51674,0.350001
244655,136.60000000000002,5.55199,0.352557
244757,136.7,5.5875,0.355111
244859,136.8,5.62327,0.357665
244961,136.89999999999998,5.65929,0.360215
245063,137.0,5.69557,0.362763
245165,137.10000000000002,5.7321,0.365307
245267,137.2,5.76888,0.367847
245369,137.3,5.80592,0.370381
245471,137.39999999999998,5.84321,0.37291
245573,137.5,5.88076,0.375432
245675,137.60000000000002,5.91855,0.377947
245777,137.7,5.9566,0.380454
245879,137.8,5.99489,0.382952
245981,137.89999999999998,6.03343,0.385442
246083,138.0,6.07223,0.387922
246185,138.10000000000002,6.11127,0.390392
246287,138.2,6.15055,0.392852
246389,138.3,6.19008,0.3953
246491,138.39999999999998,6.22986,0.397736
246593,138.5,6.26987,0.400161
246695,138.60000000000002,6.31013,0.402572
246797,138.7,6.35063,0.40497
246899,138.8,6.39136,0.407355
247001,138.89999999999998,6.43233,0.409725
247103,139.0,6.47354,0.41208
247205,139.10000000000002,6.51498,0.414421
247307,139.2,6.55666,0.416746
247409,139.3,6.59856,0.419055
247511,139.39999999999998,6.6407,0.421348
247613,139.5,6.68306,0.423624
247715,139.60000000000002,6.72565,0.425883
247817,139.7,6.76846,0.428124
247919,139.8,6.8115,0.430348
248021,139.89999999999998,6.85475,0.432554
248123,140.0,6.89823,0.434741
248225,140.10000000000002,6.94192,0.436909
248327,140.2,6.98582,0.439059
248429,140.3,7.02994,0.441189
248531,140.39999999999998,7.07427,0.443299
248633,140.5,7.11881,0.445389
248735,140.60000000000002,7.16356,0.447459
248837,140.7,7.20851,0.449509
248939,140.8,7.25366,0.451537
249041,140.89999999999998,7.29902,0.453545
249143,141.0,7.34457,0.455531
249245,141.10000000000002,7.39032,0.457496
249347,141.2,7.43626,0.459439
249449,141.3,7.4824,0.46136
249551,141.39999999999998,7.52872,0.463259
249653,141.5,7.57524,0.465136
249755,141.60000000000002,7.62194,0.46699
249857,141.7,7.66882,0.468821
249959,141.8,7.71588,0.470629
250061,141.89999999999998,7.76312,0.472414
250163,142.0,7.81054,0.474175
250265,142.10000000000002,7.85813,0.475913
250367,142.2,7.90589,0.477627
250469,142.3,7.95383,0.479318
250571,142.39999999999998,8.00192,0.480984
250673,142.5,8.05019,0.482626
250775,142.60000000000002,8.09861,0.484243
250877,142.7,8.14719,0.485836
250979,142.8,8.19594,0.487405
251081,142.89999999999998,8.24483,0.488948
251183,143.0,8.29388,0.490467
251285,143.10000000000002,8.34307,0.49196
251387,143.2,8.39242,0.493428
251489,143.3,8.4419,0.494871
251591,143.39999999999998,8.49153,0.496288
251693,143.5,8.5413,0.497679
251795,143.60000000000002,8.5912,0.499044
251897,143.7,8.64124,0.500384
251999,143.8,8.69141,0.501697
252101,143.89999999999998,8.74171,0.502984
252203,144.0,8.79213,0.504245
252305,144.10000000000002,8.84268,0.505479
252407,144.2,8.89335,0.506686
252509,144.3,8.94414,0.507867
252611,144.39999999999998,8.99504,0.50902
252713,144.5,9.04605,0.510147
252815,144.60000000000002,9.09718,0.511247
252917,144.7,9.14841,0.512319
253019,144.8,9.19975,0.513363
253121,144.89999999999998,9.25119,0.514381
253223,145.0,9.30272,0.51537
253325,145.10000000000002,9.35436,0.516332
253427,145.2,9.40608,0.517265
253529,145.3,9.4579,0.518171
253631,145.39999999999998,9.5098,0.519048
253733,145.5,9.56179,0.519897
253835,145.60000000000002,9.61387,0.520717
253937,145.7,9.66602,0.521508
254039,145.8,9.71824,0.522271
254141,145.89999999999998,9.77054,0.523005
254243,146.0,9.82291,0.52371
254345,146.10000000000002,9.87535,0.524385
254447,146.2,9.92786,0.525032
254549,146.3,9.98042,0.525648
254651,146.39999999999998,10.033,0.526235
254753,146.5,10.0857,0.526792
254855,146.60000000000002,10.1385,0.527319
254957,146.7,10.1912,0.527816
255059,146.8,10.2441,0.528283
255161,146.89999999999998,10.2969,0.528719
255263,147.0,10.3499,0.529125
255365,147.10000000000002,10.4028,0.5295
255467,147.2,10.4558,0.529844
255569,147.3,10.5088,0.530156
255671,147.39999999999998,10.5618,0.530438
255773,147.5,10.6149,0.530688
255875,147.60000000000002,10.668,0.530906
255977,147.7,10.7211,0.531093
256079,147.8,10.7742,0.531248
256181,147.89999999999998,10.8274,0.53137
256283,148.0,10.8805,0.53146
256385,148.10000000000002,10.9337,0.531518
256487,148.2,10.9868,0.531543
256589,148.3,11.04,0.531535
256691,148.39999999999998,11.0931,0.531494
256793,148.5,11.1463,0.53142
256895,148.60000000000002,11.1994,0.531312
256997,148.7,11.2525,0.531171
257099,148.8,11.3056,0.530995
257201,148.89999999999998,11.3587,0.530786
257303,149.0,11.4118,0.530543
257405,149.10000000000002,11.4648,0.530265
257507,149.2,11.5178,0.529953
257609,149.3,11.5707,0.529605
257711,149.39999999999998,11.6237,0.529223
257813,149.5,11.6765,0.528806
257915,149.60000000000002,11.7294,0.528353
258017,149.7,11.7822,0.527864
258119,149.8,11.8349,0.52734
258221,149.89999999999998,11.8876,0.526779
258323,150.0,11.9402,0.526183
258425,150.10000000000002,11.9927,0.52555
258527,150.2,12.0452,0.52488
258629,150.3,12.0976,0.524174
258731,150.39999999999998,12.15,0.52343
258833,150.5,12.2023,0.52265
258935,150.60000000000002,12.2544,0.521832
259037,150.7,12.3065,0.520976
259139,150.8,12.3585,0.520082
259241,150.89999999999998,12.4105,0.519151
259343,151.0,12.4623,0.518181
259445,151.10000000000002,12.514,0.517173
259547,151.2,12.5656,0.516126
259649,151.3,12.6171,0.515041
259751,151.39999999999998,12.6685,0.513917
259853,151.5,12.7198,0.512754
259955,151.60000000000002,12.7709,0.511551
260057,151.7,12.822,0.510309
260159,151.8,12.8729,0.509028
260261,151.89999999999998,12.9236,0.507707
260363,152.0,12.9743,0.506346
260465,152.10000000000002,13.0248,0.504945
260567,152.2,13.0751,0.503503
260669,152.3,13.1253,0.502022
260771,152.39999999999998,13.1754,0.5005
260873,152.5,13.2253,0.498938
260975,152.60000000000002,13.275,0.497335
261077,152.7,13.3246,0.495692
261179,152.8,13.374,0.494008
261281,152.90000000000003,13.4232,0.492283
261383,153.0,13.4722,0.490517
261485,153.10000000000002,13.5211,0.48871
261587,153.2,13.5698,0.486863
261689,153.3,13.6183,0.484974
261791,153.40000000000003,13.6666,0.483044
261893,153.5,13.7147,0.481073
261995,153.60000000000002,13.7626,0.479062
262097,153.7,13.8103,0.477009
262199,153.8,13.8578,0.474916
262301,153.90000000000003,13.9051,0.472781
262403,154.0,13.9522,0.470606
262505,154.10000000000002,13.999,0.46839
262607,154.2,14.0456,0.466133
262709,154.3,14.092,0.463836
262811,154.40000000000003,14.1381,0.461499
262913,154.5,14.1841,0.459122
263015,154.60000000000002,14.2297,0.456704
263117,154.7,14.2751,0.454247
263219,154.8,14.3203,0.45175
263321,154.90000000000003,14.3652,0.449214
263423,155.0,14.4099,0.446638
263525,155.10000000000002,14.4543,0.444024
263627,155.2,14.4984,0.441371
263729,155.3,14.5423,0.438681
263831,155.40000000000003,14.5859,0.435952
263933,155.5,14.6292,0.433186
264035,155.60000000000002,14.6723,0.430383
264137,155.7,14.715,0.427543
264239,155.8,14.7575,0.424667
264341,155.90000000000003,14.7997,0.421755
264443,156.0,14.8415,0.418807
264545,156.10000000000002,14.8831,0.415826
264647,156.2,14.9244,0.412809
264749,156.3,14.9654,0.40976
264851,156.40000000000003,15.0061,0.406677
264953,156.5,15.0464,0.403562
265055,156.60000000000002,15.0864,0.400414
265157,156.7,15.1262,0.397236
265259,156.8,15.1656,0.394027
265361,156.90000000000003,15.2047,0.390789
265463,157.0,15.2434,0.387521
265565,157.10000000000002,15.2818,0.384226
265667,157.2,15.3199,0.380902
265769,157.3,15.3577,0.377553
265871,157.40000000000003,15.3951,0.374177
265973,157.5,15.4322,0.370776
266075,157.60000000000002,15.4689,0.367352
266177,157.7,15.5053,0.363904
266279,157.8,15.5413,0.360434
266381,157.90000000000003,15.577,0.356942
266483,158.0,15.6124,0.353431
266585,158.10000000000002,15.6474,0.3499
266687,158.2,15.682,0.34635
266789,158.3,15.7163,0.342784
266891,158.40000000000003,15.7502,0.339201
266993,158.5,15.7838,0.335603
267095,158.60000000000002,15.817,0.331991
267197,158.7,15.8498,0.328365
267299,158.8,15.8823,0.324728
267401,158.90000000000003,15.9144,0.32108
267503,159.0,15.9461,0.317423
267605,159.10000000000002,15.9775,0.313757
267707,159.2,16.0085,0.310084
267809,159.3,16.0391,0.306404
267911,159.40000000000003,16.0694,0.302719
268013,159.5,16.0993,0.299031
268115,159.60000000000002,16.1289,0.29534
268217,159.7,16.158,0.291647
268319,159.8,16.1868,0.287954
268421,159.90000000000003,16.2152,0.284262
268523,160.0,16.2433,0.280572
268625,160.10000000000002,16.271,0.276885
268727,160.2,16.2983,0.273202
268829,160.3,16.3253,0.269525
268931,160.40000000000003,16.3518,0.265855
269033,160.5,16.3781,0.262193
269135,160.60000000000002,16.4039,0.258539
269237,160.7,16.4294,0.254896
269339,160.8,16.4545,0.251264
269441,160.90000000000003,16.4793,0.247644
269543,161.0,16.5037,0.244037
269645,161.10000000000002,16.5277,0.240445
269747,161.2,16.5514,0.236869
269849,161.3,16.5748,0.233309
269951,161.40000000000003,16.5977,0.229766
270053,161.5,16.6204,0.226242
270155,161.60000000000002,16.6426,0.222737
270257,161.7,16.6646,0.219253
270359,161.8,16.6861,0.21579
270461,161.90000000000003,16.7074,0.212349
270563,162.0,16.7283,0.208931
270665,162.10000000000002,16.7488,0.205537
270767,162.2,16.769,0.202167
270869,162.3,16.7889,0.198822
270971,162.40000000000003,16.8085,0.195504
271073,162.5,16.8277,0.192212
271175,162.60000000000002,16.8466,0.188947
271277,162.7,16.8652,0.18571
271379,162.8,16.8834,0.182502
271481,162.90000000000003,16.9013,0.179322
271583,163.0,16.919,0.176172
271685,163.10000000000002,16.9363,0.173052
271787,163.2,16.9533,0.169961
271889,163.3,16.9699,0.166902
271991,163.40000000000003,16.9863,0.163873
272093,163.5,17.0024,0.160875
272195,163.60000000000002,17.0182,0.157908
272297,163.7,17.0337,0.154973
272399,163.8,17.0489,0.15207
272501,163.90000000000003,17.0638,0.149198
272603,164.0,17.0785,0.146358
272705,164.10000000000002,17.0928,0.14355
272807,164.2,17.1069,0.140773
272909,164.3,17.1207,0.138028
273011,164.40000000000003,17.1342,0.135315
273113,164.5,17.1475,0.132632
273215,164.60000000000002,17.1605,0.129981
273317,164.7,17.1732,0.12736
273419,164.8,17.1857,0.12477
273521,164.90000000000003,17.1979,0.12221
273623,165.0,17.2099,0.119679
273725,165.10000000000002,17.2216,0.117177
273827,165.2,17.2331,0.114704
273929,165.3,17.2443,0.112259
274031,165.40000000000003,17.2553,0.109842
274133,165.5,17.266,0.107451
274235,165.60000000000002,17.2766,0.105087
274337,165.7,17.2868,0.102748
274439,165.8,17.2969,0.100433
274541,165.90000000000003,17.3067,0.0981424
274643,166.0,17.3163,0.0958747
274745,166.10000000000002,17.3256,0.0936291
274847,166.2,17.3348,0.0914046
274949,166.3,17.3437,0.0892003
275051,166.40000000000003,17.3524,0.0870151
275153,166.5,17.3609,0.084848
275255,166.60000000000002,17.3692,0.082698
275357,166.7,17.3772,0.0805638
275459,166.8,17.3851,0.0784444
275561,166.90000000000003,17.3927,0.0763385
275663,167.0,17.4001,0.0742448
275765,167.10000000000002,17.4073,0.0721623
275867,167.2,17.4143,0.0700894
275969,167.3,17.4211,0.068025
276071,167.40000000000003,17.4277,0.0659675
276173,167.5,17.4341,0.0639158
276275,167.60000000000002,17.4403,0.0618682
276377,167.7,17.4463,0.0598234
276479,167.8,17.4521,0.05778
276581,167.90000000000003,17.4577,0.0557363
276683,168.0,17.463,0.0536908
276785,168.10000000000002,17.4682,0.0516421
276887,168.2,17.4731,0.0495885
276989,168.3,17.4779,0.0475285
277091,168.40000000000003,17.4824,0.0454603
277193,168.5,17.4868,0.0433824
277295,168.60000000000002,17.4909,0.0412932
277397,168.7,17.4948,0.0391908
277499,168.8,17.4985,0.0370738
277601,168.90000000000003,17.502,0.0349403
277703,169.0,17.5053,0.0327886
277805,169.10000000000002,17.5084,0.030617
277907,169.2,17.5112,0.0284238
278009,169.3,17.5138,0.0262073
278111,169.40000000000003,17.5162,0.0239656
278213,169.5,17.5184,0.0216971
278315,169.60000000000002,17.5203,0.0194
278417,169.7,17.522,0.0170725
278519,169.8,17.5235,0.0147129
278621,169.90000000000003,17.5248,0.0123194
278723,170.0,17.5257,0.00989041
278825,170.10000000000002,17.5265,0.00742405
278927,170.2,17.527,0.00491866
279029,170.3,17.5272,0.00237254
279131,170.40000000000003,17.5272,-0.000215999
279233,170.5,17.5269,-0.00284862
279335,170.60000000000002,17.5264,-0.00552696
279437,170.7,17.5255,-0.00825265
279539,170.8,17.5244,-0.0110273
279641,170.90000000000003,17.523,-0.0138524
279743,171.0,17.5214,-0.0167295
279845,171.10000000000002,17.5194,-0.0196601
279947,171.2,17.5171,-0.0226456
280049,171.3,17.5146,-0.0256875
280151,171.40000000000003,17.5117,-0.0287871
280253,171.5,17.5085,-0.0319456
280355,171.60000000000002,17.505,-0.0351644
280457,171.7,17.5011,-0.0384446
280559,171.8,17.497,-0.0417874
280661,171.90000000000003,17.4924,-0.0451937
280763,172.0,17.4876,-0.0486646
280865,172.10000000000002,17.4823,-0.052201
280967,172.2,17.4768,-0.0558038
281069,172.3,17.4708,-0.0594736
281171,172.40000000000003,17.4645,-0.0632112
281273,172.5,17.4578,-0.0670171
281375,172.60000000000002,17.4507,-0.0708917
281477,172.7,17.4432,-0.0748356
281579,172.8,17.4353,-0.0788489
281681,172.90000000000003,17.427,-0.0829319
281783,173.0,17.4183,-0.0870846
281885,173.10000000000002,17.4092,-0.091307
281987,173.2,17.3996,-0.0955988
282089,173.3,17.3897,-0.0999599
282191,173.40000000000003,17.3792,-0.10439
282293,173.5,17.3683,-0.108888
282395,173.60000000000002,17.357,-0.113454
282497,173.7,17.3452,-0.118086
282599,173.8,17.3329,-0.122785
282701,173.90000000000003,17.3201,-0.127548
282803,174.0,17.3069,-0.132375
282905,174.10000000000002,17.2932,-0.137265
283007,174.2,17.279,-0.142215
283109,174.3,17.2642,-0.147225
283211,174.40000000000003,17.249,-0.152291
283313,174.5,17.2333,-0.157414
283415,174.60000000000002,17.217,-0.16259
283517,174.7,17.2002,-0.167817
283619,174.8,17.1829,-0.173094
283721,174.90000000000003,17.1651,-0.178417
283823,175.0,17.1467,-0.183783
283925,175.10000000000002,17.1278,-0.189191
284027,175.2,17.1083,-0.194638
284129,175.3,17.0883,-0.200119
284231,175.40000000000003,17.0677,-0.205633
284333,175.5,17.0466,-0.211175
284435,175.60000000000002,17.0249,-0.216744
284537,175.7,17.0027,-0.222334
284639,175.8,16.9799,-0.227942
284741,175.90000000000003,16.9566,-0.233565
284843,176.0,16.9326,-0.239199
284945,176.10000000000002,16.9081,-0.24484
285047,176.2,16.8831,-0.250483
285149,176.3,16.8575,-0.256126
285251,176.40000000000003,16.8313,-0.261763
285353,176.5,16.8046,-0.267391
285455,176.60000000000002,16.7773,-0.273005
285557,176.7,16.7494,-0.2786
285659,176.8,16.721,-0.284173
285761,176.90000000000003,16.692,-0.28972
285863,177.0,16.6625,-0.295234
285965,177.10000000000002,16.6324,-0.300713
286067,177.2,16.6018,-0.306152
286169,177.3,16.5707,-0.311545
286271,177.40000000000003,16.539,-0.31689
286373,177.5,16.5068,-0.322181
286475,177.60000000000002,16.474,-0.327413
286577,177.7,16.4408,-0.332583
286679,177.8,16.407,-0.337686
286781,177.90000000000003,16.3727,-0.342718
286883,178.0,16.3379,-0.347675
286985,178.10000000000002,16.3027,-0.352551
287087,178.2,16.267,-0.357345
287189,178.3,16.2307,-0.36205
287291,178.40000000000003,16.1941,-0.366663
287393,178.5,16.157,-0.371181
287495,178.60000000000002,16.1194,-0.3756
287597,178.7,16.0814,-0.379916
287699,178.8,16.043,-0.384125
287801,178.90000000000003,16.0042,-0.388224
287903,179.0,15.965,-0.39221
288005,179.10000000000002,15.9253,-0.39608
288107,179.2,15.8854,-0.39983
288209,179.3,15.845,-0.403458
288311,179.40000000000003,15.8043,-0.406961
288413,179.5,15.7633,-0.410336
288515,179.60000000000002,15.7219,-0.413581
288617,179.7,15.6803,-0.416693
288719,179.8,15.6383,-0.419671
288821,179.90000000000003,15.596,-0.422511
288923,180.0,15.5535,-0.425213
289025,180.10000000000002,15.5107,-0.427775
289127,180.2,15.4677,-0.430194
289229,180.3,15.4245,-0.43247
289331,180.40000000000003,15.381,-0.434601
289433,180.5,15.3374,-0.436587
289535,180.60000000000002,15.2935,-0.438425
289637,180.7,15.2495,-0.440115
289739,180.8,15.2053,-0.441657
289841,180.90000000000003,15.161,-0.44305
289943,181.0,15.1166,-0.444293
290045,181.10000000000002,15.0721,-0.445386
290147,181.2,15.0274,-0.446329
290249,181.3,14.9827,-0.447122
290351,181.40000000000003,14.9379,-0.447765
290453,181.5,14.8931,-0.448259
290555,181.60000000000002,14.8483,-0.448602
290657,181.7,14.8034,-0.448797
290759,181.8,14.7585,-0.448843
290861,181.90000000000003,14.7136,-0.448742
290963,182.0,14.6688,-0.448494
291065,182.10000000000002,14.624,-0.448099
291167,182.2,14.5792,-0.447559
291269,182.3,14.5345,-0.446876
291371,182.40000000000003,14.4899,-0.446049
291473,182.5,14.4454,-0.445081
291575,182.60000000000002,14.401,-0.443973
291677,182.7,14.3567,-0.442725
291779,182.8,14.3126,-0.441341
291881,182.90000000000003,14.2686,-0.43982
291983,183.0,14.2248,-0.438166
292085,183.10000000000002,14.1812,-0.436378
292187,183.2,14.1377,-0.434461
292289,183.3,14.0945,-0.432414
292391,183.40000000000003,14.0515,-0.430241
292493,183.5,14.0087,-0.427942
292595,183.60000000000002,13.9661,-0.42552
292697,183.7,13.9238,-0.422977
292799,183.8,13.8818,-0.420315
292901,183.90000000000003,13.84,-0.417537
293003,184.0,13.7986,-0.414643
293105,184.10000000000002,13.7574,-0.411637
293207,184.2,13.7165,-0.40852
293309,184.3,13.676,-0.405294
293411,184.40000000000003,13.6358,-0.401963
293513,184.5,13.596,-0.398528
293615,184.60000000000002,13.5565,-0.394992
293717,184.7,13.5173,-0.391356
293819,184.8,13.4786,-0.387623
293921,184.90000000000003,13.4402,-0.383795
294023,185.0,13.4022,-0.379875
294125,185.10000000000002,13.3646,-0.375865
294227,185.2,13.3274,-0.371768
294329,185.3,13.2907,-0.367584
294431,185.40000000000003,13.2544,-0.363318
294533,185.5,13.2185,-0.358971
294635,185.60000000000002,13.183,-0.354546
294737,185.7,13.148,-0.350044
294839,185.8,13.1134,-0.345468
294941,185.90000000000003,13.0794,-0.340821
295043,186.0,13.0458,-0.336105
295145,186.10000000000002,13.0126,-0.331322
295247,186.2,12.98,-0.326474
295349,186.3,12.9478,-0.321563
295451,186.40000000000003,12.9162,-0.316592
295553,186.5,12.885,-0.311563
295655,186.60000000000002,12.8544,-0.306479
295757,186.7,12.8242,-0.30134
295859,186.8,12.7946,-0.296151
295961,186.90000000000003,12.7655,-0.290911
296063,187.0,12.737,-0.285625
296165,187.10000000000002,12.7089,-0.280294
296267,187.2,12.6814,-0.274919
296369,187.3,12.6545,-0.269504
296471,187.40000000000003,12.6281,-0.26405
296573,187.5,12.6022,-0.258559
296675,187.60000000000002,12.5769,-0.253033
296777,187.7,12.5522,-0.247474
296879,187.8,12.528,-0.241884
296981,187.90000000000003,12.5044,-0.236266
297083,188.0,12.4813,-0.23062
297185,188.10000000000002,12.4588,-0.224948
297287,188.2,12.4369,-0.219254
297389,188.3,12.4155,-0.213537
297491,188.40000000000003,12.3947,-0.207801
297593,188.5,12.3745,-0.202047
297695,188.60000000000002,12.3549,-0.196276
297797,188.7,12.3359,-0.190491
297899,188.8,12.3174,-0.184693
298001,188.90000000000003,12.2995,-0.178883
298103,189.0,12.2822,-0.173064
298205,189.10000000000002,12.2655,-0.167236
298307,189.2,12.2493,-0.161402
298409,189.3,12.2338,-0.155563
298511,189.40000000000003,12.2188,-0.149721
298613,189.5,12.2044,-0.143876
298715,189.60000000000002,12.1906,-0.138031
298817,189.7,12.1774,-0.132187
298919,189.8,12.1648,-0.126345
299021,189.90000000000003,12.1527,-0.120506
299123,190.0,12.1412,-0.114673
299225,190.10000000000002,12.1304,-0.108846
299327,190.2,12.1201,-0.103026
299429,190.3,12.1103,-0.0972146
299531,190.40000000000003,12.1012,-0.0914134
299633,190.5,12.0926,-0.0856234
299735,190.60000000000002,12.0846,-0.0798457
299837,190.7,12.0772,-0.0740814
299939,190.8,12.0704,-0.0683317
300041,190.90000000000003,12.0641,-0.0625977
300143,191.0,12.0585,-0.0568803
300245,191.10000000000002,12.0533,-0.0511806
300347,191.2,12.0488,-0.0454997
300449,191.3,12.0448,-0.0398385
300551,191.40000000000003,12.0414,-0.0341978
300653,191.5,12.0385,-0.0285788
300755,191.60000000000002,12.0362,-0.0229822
300857,191.7,12.0345,-0.0174089
300959,191.8,12.0333,-0.0118598
